Time,Sensor_1,Sensor_2,Sensor_3,Sensor_4,Sensor_5,Sensor_6,Sensor_7,Sensor_8,Sensor_9,Sensor_10,Sensor_11,Sensor_12,Sensor_13,Sensor_14,Sensor_15,Sensor_16,Sensor_17,Sensor_18,Sensor_19,Sensor_20,Sensor_21,Sensor_22,
27.85,242.34,242.34,559.69,611.62,1413.65,0,0,0,0,242.34,559.69,611.62,1413.65,0,0,0,0,242.34,559.69,611.62,1413.65,0,
27.86,138.48,138.48,594.31,802.03,1534.82,0,0,0,0,138.48,594.31,802.03,1534.82,0,0,0,0,138.48,594.31,802.03,1534.82,0,
27.87,51.93,51.93,605.85,969.36,1627.14,0,0,0,0,51.93,605.85,969.36,1627.14,0,0,0,0,51.93,605.85,969.36,1627.14,0,
27.88,0,0,582.77,1107.84,1690.61,0,0,0,0,0,582.77,1107.84,1690.61,0,0,0,0,0,582.77,1107.84,1690.61,0,
27.89,0,0,542.38,1234.78,1777.16,0,0,0,0,0,542.38,1234.78,1777.16,0,0,0,0,0,542.38,1234.78,1777.16,0,
27.9,0,0,467.37,1332.87,1800.24,0,0,0,0,0,467.37,1332.87,1800.24,0,0,0,0,0,467.37,1332.87,1800.24,0,
27.91,0,0,363.51,1402.11,1765.62,0,0,0,0,0,363.51,1402.11,1765.62,0,0,0,0,0,363.51,1402.11,1765.62,0,
27.92,0,0,242.34,1442.5,1684.84,0,0,0,0,0,242.34,1442.5,1684.84,0,0,0,0,0,242.34,1442.5,1684.84,0,
27.93,0,0,92.32,1430.96,1523.28,0,0,0,0,0,92.32,1430.96,1523.28,0,0,0,0,0,92.32,1430.96,1523.28,0,
27.94,0,0,0,1362.5,1362.5,0,0,0,0,0,0,1362.5,1362.5,0,0,0,0,0,0,1362.5,1362.5,0,
27.95,0,0,0,1237.15,1237.15,0,0,0,0,0,0,1237.15,1237.15,0,0,0,0,0,0,1237.15,1237.15,0,
27.96,0,0,0,1062.75,1062.75,0,0,0,0,0,0,1062.75,1062.75,0,0,0,0,0,0,1062.75,1062.75,0,
27.97,0,0,0,872,872,0,0,0,0,0,0,872,872,0,0,0,0,0,0,872,872,0,
27.98,0,0,0,675.8,675.8,0,0,0,0,0,0,675.8,675.8,0,0,0,0,0,0,675.8,675.8,0,
27.99,0,0,0,485.05,485.05,0,0,0,0,0,0,485.05,485.05,0,0,0,0,0,0,485.05,485.05,0,
28,0,0,0,299.75,299.75,0,0,0,0,0,0,299.75,299.75,0,0,0,0,0,0,299.75,299.75,0,
28.01,0,0,0,114.45,114.45,0,0,0,0,0,0,114.45,114.45,0,0,0,0,0,0,114.45,114.45,0,
28.02,0,0,0,21.8,21.8,0,0,0,0,0,0,21.8,21.8,0,0,0,0,0,0,21.8,21.8,0,
28.03,0,0,0,5.45,5.45,0,0,0,0,0,0,5.45,5.45,0,0,0,0,0,0,5.45,5.45,0,
28.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
28.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
28.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
28.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
28.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
28.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
28.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
28.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
28.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
28.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
28.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
28.15,0,0,0,0,0,0,0,137.5,137.5,0,0,0,0,0,0,137.5,137.5,0,0,0,0,0,
28.16,0,0,0,0,0,34.8,91.35,421.95,548.1,0,0,0,0,34.8,91.35,421.95,548.1,0,0,0,0,34.8,
28.17,0,0,0,0,0,108.75,252.3,495.9,856.95,0,0,0,0,108.75,252.3,495.9,856.95,0,0,0,0,108.75,
28.18,0,0,0,0,0,226.2,378.45,426.3,1030.95,0,0,0,0,226.2,378.45,426.3,1030.95,0,0,0,0,226.2,
28.19,0,0,0,0,0,374.1,456.75,308.85,1139.7,0,0,0,0,374.1,456.75,308.85,1139.7,0,0,0,0,374.1,
28.2,0,0,0,0,0,526.35,513.3,226.2,1265.85,0,0,0,0,526.35,513.3,226.2,1265.85,0,0,0,0,526.35,
28.21,0,0,0,0,0,661.2,543.75,152.25,1357.2,0,0,0,0,661.2,543.75,152.25,1357.2,0,0,0,0,661.2,
28.22,0,0,0,0,0,787.35,556.8,65.25,1409.4,0,0,0,0,787.35,556.8,65.25,1409.4,0,0,0,0,787.35,
28.23,0,0,0,0,0,900.45,530.7,0,1431.15,0,0,0,0,900.45,530.7,0,1431.15,0,0,0,0,900.45,
28.24,0,0,0,0,0,978.75,482.85,0,1461.6,0,0,0,0,978.75,482.85,0,1461.6,0,0,0,0,978.75,
28.25,0,0,0,0,0,1044,404.55,0,1448.55,0,0,0,0,1044,404.55,0,1448.55,0,0,0,0,1044,
28.26,0,0,0,0,0,1087.5,295.8,0,1383.3,0,0,0,0,1087.5,295.8,0,1383.3,0,0,0,0,1087.5,
28.27,0,0,0,0,0,1107.5,181.63,0,1289.13,0,0,0,0,1107.5,181.63,0,1289.13,0,0,0,0,1107.5,
28.28,0,0,0,0,0,1080.92,66.45,0,1147.37,0,0,0,0,1080.92,66.45,0,1147.37,0,0,0,0,1080.92,
28.29,0,0,0,0,0,1014.47,0,0,1014.47,0,0,0,0,1014.47,0,0,1014.47,0,0,0,0,1014.47,
28.3,0,0,0,0,0,899.29,0,0,899.29,0,0,0,0,899.29,0,0,899.29,0,0,0,0,899.29,
28.31,0,0,0,0,0,735.38,0,0,735.38,0,0,0,0,735.38,0,0,735.38,0,0,0,0,735.38,
28.32,0,0,0,0,0,544.89,0,0,544.89,0,0,0,0,544.89,0,0,544.89,0,0,0,0,544.89,
28.33,0,0,0,0,0,363.26,0,0,363.26,0,0,0,0,363.26,0,0,363.26,0,0,0,0,363.26,
28.34,0,0,0,0,0,199.35,0,0,199.35,0,0,0,0,199.35,0,0,199.35,0,0,0,0,199.35,
28.35,0,0,0,0,0,66.45,0,0,66.45,0,0,0,0,66.45,0,0,66.45,0,0,0,0,66.45,
28.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
28.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
28.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
28.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
28.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
28.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
28.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
28.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
28.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
28.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
28.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
28.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
28.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
28.49,363.34,363.34,0,0,363.34,0,0,0,0,363.34,0,0,363.34,0,0,0,0,363.34,0,0,363.34,0,
28.5,594.11,594.11,83.47,24.55,702.13,0,0,0,0,594.11,83.47,24.55,702.13,0,0,0,0,594.11,83.47,24.55,702.13,0,
28.51,628.48,628.48,294.6,112.93,1036.01,0,0,0,0,628.48,294.6,112.93,1036.01,0,0,0,0,628.48,294.6,112.93,1036.01,0,
28.52,530.28,530.28,446.81,260.23,1237.32,0,0,0,0,530.28,446.81,260.23,1237.32,0,0,0,0,530.28,446.81,260.23,1237.32,0,
28.53,432.08,432.08,559.74,441.9,1433.72,0,0,0,0,432.08,559.74,441.9,1433.72,0,0,0,0,432.08,559.74,441.9,1433.72,0,
28.54,328.97,328.97,643.21,638.3,1610.48,0,0,0,0,328.97,643.21,638.3,1610.48,0,0,0,0,328.97,643.21,638.3,1610.48,0,
28.55,235.68,235.68,692.31,815.06,1743.05,0,0,0,0,235.68,692.31,815.06,1743.05,0,0,0,0,235.68,692.31,815.06,1743.05,0,
28.56,142.39,142.39,697.22,942.72,1782.33,0,0,0,0,142.39,697.22,942.72,1782.33,0,0,0,0,142.39,697.22,942.72,1782.33,0,
28.57,58.92,58.92,682.49,1045.83,1787.24,0,0,0,0,58.92,682.49,1045.83,1787.24,0,0,0,0,58.92,682.49,1045.83,1787.24,0,
28.58,0,0,633.39,1148.94,1782.33,0,0,0,0,0,633.39,1148.94,1782.33,0,0,0,0,0,633.39,1148.94,1782.33,0,
28.59,0,0,535.19,1227.5,1762.69,0,0,0,0,0,535.19,1227.5,1762.69,0,0,0,0,0,535.19,1227.5,1762.69,0,
28.6,0,0,397.48,1281.35,1678.83,0,0,0,0,0,397.48,1281.35,1678.83,0,0,0,0,0,397.48,1281.35,1678.83,0,
28.61,0,0,224.89,1307.5,1532.39,0,0,0,0,0,224.89,1307.5,1532.39,0,0,0,0,0,224.89,1307.5,1532.39,0,
28.62,0,0,62.76,1270.89,1333.65,0,0,0,0,0,62.76,1270.89,1333.65,0,0,0,0,0,62.76,1270.89,1333.65,0,
28.63,0,0,0,1187.21,1187.21,0,0,0,0,0,0,1187.21,1187.21,0,0,0,0,0,0,1187.21,1187.21,0,
28.64,0,0,0,1040.77,1040.77,0,0,0,0,0,0,1040.77,1040.77,0,0,0,0,0,0,1040.77,1040.77,0,
28.65,0,0,0,873.41,873.41,0,0,0,0,0,0,873.41,873.41,0,0,0,0,0,0,873.41,873.41,0,
28.66,0,0,0,695.59,695.59,0,0,0,0,0,0,695.59,695.59,0,0,0,0,0,0,695.59,695.59,0,
28.67,0,0,0,517.77,517.77,0,0,0,0,0,0,517.77,517.77,0,0,0,0,0,0,517.77,517.77,0,
28.68,0,0,0,329.49,329.49,0,0,0,0,0,0,329.49,329.49,0,0,0,0,0,0,329.49,329.49,0,
28.69,0,0,0,156.9,156.9,0,0,0,0,0,0,156.9,156.9,0,0,0,0,0,0,156.9,156.9,0,
28.7,0,0,0,41.84,41.84,0,0,0,0,0,0,41.84,41.84,0,0,0,0,0,0,41.84,41.84,0,
28.71,0,0,0,10,10,0,0,0,0,0,0,10,10,0,0,0,0,0,0,10,10,0,
28.72,0,0,0,2.48,2.48,0,0,0,0,0,0,2.48,2.48,0,0,0,0,0,0,2.48,2.48,0,
28.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
28.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
28.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
28.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
28.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
28.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
28.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
28.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
28.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
28.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
28.83,0,0,0,0,0,3.82,0,145.16,148.98,0,0,0,0,3.82,0,145.16,148.98,0,0,0,0,3.82,
28.84,0,0,0,0,0,45.84,99.32,431.66,576.82,0,0,0,0,45.84,99.32,431.66,576.82,0,0,0,0,45.84,
28.85,0,0,0,0,0,122.24,263.58,496.6,882.42,0,0,0,0,122.24,263.58,496.6,882.42,0,0,0,0,122.24,
28.86,0,0,0,0,0,236.84,389.64,439.3,1065.78,0,0,0,0,236.84,389.64,439.3,1065.78,0,0,0,0,236.84,
28.87,0,0,0,0,0,382,477.5,343.8,1203.3,0,0,0,0,382,477.5,343.8,1203.3,0,0,0,0,382,
28.88,0,0,0,0,0,523.34,538.62,267.4,1329.36,0,0,0,0,523.34,538.62,267.4,1329.36,0,0,0,0,523.34,
28.89,0,0,0,0,0,664.68,573,183.36,1421.04,0,0,0,0,664.68,573,183.36,1421.04,0,0,0,0,664.68,
28.9,0,0,0,0,0,779.28,569.18,84.04,1432.5,0,0,0,0,779.28,569.18,84.04,1432.5,0,0,0,0,779.28,
28.91,0,0,0,0,0,878.6,546.26,0,1424.86,0,0,0,0,878.6,546.26,0,1424.86,0,0,0,0,878.6,
28.92,0,0,0,0,0,955,492.78,0,1447.78,0,0,0,0,955,492.78,0,1447.78,0,0,0,0,955,
28.93,0,0,0,0,0,1010.97,401.85,0,1412.82,0,0,0,0,1010.97,401.85,0,1412.82,0,0,0,0,1010.97,
28.94,0,0,0,0,0,1044.81,283.41,0,1328.22,0,0,0,0,1044.81,283.41,0,1328.22,0,0,0,0,1044.81,
28.95,0,0,0,0,0,1057.5,169.2,0,1226.7,0,0,0,0,1057.5,169.2,0,1226.7,0,0,0,0,1057.5,
28.96,0,0,0,0,0,1019.43,59.22,0,1078.65,0,0,0,0,1019.43,59.22,0,1078.65,0,0,0,0,1019.43,
28.97,0,0,0,0,0,926.37,0,0,926.37,0,0,0,0,926.37,0,0,926.37,0,0,0,0,926.37,
28.98,0,0,0,0,0,782.55,0,0,782.55,0,0,0,0,782.55,0,0,782.55,0,0,0,0,782.55,
28.99,0,0,0,0,0,626.04,0,0,626.04,0,0,0,0,626.04,0,0,626.04,0,0,0,0,626.04,
29,0,0,0,0,0,456.84,0,0,456.84,0,0,0,0,456.84,0,0,456.84,0,0,0,0,456.84,
29.01,0,0,0,0,0,291.87,0,0,291.87,0,0,0,0,291.87,0,0,291.87,0,0,0,0,291.87,
29.02,0,0,0,0,0,143.82,0,0,143.82,0,0,0,0,143.82,0,0,143.82,0,0,0,0,143.82,
29.03,0,0,0,0,0,38.07,0,0,38.07,0,0,0,0,38.07,0,0,38.07,0,0,0,0,38.07,
29.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
29.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
29.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
29.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
29.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
29.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
29.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
29.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
29.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
29.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
29.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
29.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
29.16,299.86,299.86,0,0,299.86,0,0,0,0,299.86,0,0,299.86,0,0,0,0,299.86,0,0,299.86,0,
29.17,506.66,506.66,144.76,56.87,708.29,0,0,0,0,506.66,144.76,56.87,708.29,0,0,0,0,506.66,144.76,56.87,708.29,0,
29.18,522.17,522.17,356.73,186.12,1065.02,0,0,0,0,522.17,356.73,186.12,1065.02,0,0,0,0,522.17,356.73,186.12,1065.02,0,
29.19,413.6,413.6,496.32,367.07,1276.99,0,0,0,0,413.6,496.32,367.07,1276.99,0,0,0,0,413.6,496.32,367.07,1276.99,0,
29.2,284.35,284.35,579.04,579.04,1442.43,0,0,0,0,284.35,579.04,579.04,1442.43,0,0,0,0,284.35,579.04,579.04,1442.43,0,
29.21,186.12,186.12,625.57,765.16,1576.85,0,0,0,0,186.12,625.57,765.16,1576.85,0,0,0,0,186.12,625.57,765.16,1576.85,0,
29.22,93.06,93.06,641.08,925.43,1659.57,0,0,0,0,93.06,641.08,925.43,1659.57,0,0,0,0,93.06,641.08,925.43,1659.57,0,
29.23,5.17,5.17,615.23,1065.02,1685.42,0,0,0,0,5.17,615.23,1065.02,1685.42,0,0,0,0,5.17,615.23,1065.02,1685.42,0,
29.24,0,0,579.04,1189.1,1768.14,0,0,0,0,0,579.04,1189.1,1768.14,0,0,0,0,0,579.04,1189.1,1768.14,0,
29.25,0,0,501.49,1292.5,1793.99,0,0,0,0,0,501.49,1292.5,1793.99,0,0,0,0,0,501.49,1292.5,1793.99,0,
29.26,0,0,372.9,1367.3,1740.2,0,0,0,0,0,372.9,1367.3,1740.2,0,0,0,0,0,372.9,1367.3,1740.2,0,
29.27,0,0,254.25,1412.5,1666.75,0,0,0,0,0,254.25,1412.5,1666.75,0,0,0,0,0,254.25,1412.5,1666.75,0,
29.28,0,0,113,1406.85,1519.85,0,0,0,0,0,113,1406.85,1519.85,0,0,0,0,0,113,1406.85,1519.85,0,
29.29,0,0,0,1356,1356,0,0,0,0,0,0,1356,1356,0,0,0,0,0,0,1356,1356,0,
29.3,0,0,0,1254.3,1254.3,0,0,0,0,0,0,1254.3,1254.3,0,0,0,0,0,0,1254.3,1254.3,0,
29.31,0,0,0,1101.75,1101.75,0,0,0,0,0,0,1101.75,1101.75,0,0,0,0,0,0,1101.75,1101.75,0,
29.32,0,0,0,920.95,920.95,0,0,0,0,0,0,920.95,920.95,0,0,0,0,0,0,920.95,920.95,0,
29.33,0,0,0,728.85,728.85,0,0,0,0,0,0,728.85,728.85,0,0,0,0,0,0,728.85,728.85,0,
29.34,0,0,0,548.05,548.05,0,0,0,0,0,0,548.05,548.05,0,0,0,0,0,0,548.05,548.05,0,
29.35,0,0,0,339,339,0,0,0,0,0,0,339,339,0,0,0,0,0,0,339,339,0,
29.36,0,0,0,141.25,141.25,0,0,0,0,0,0,141.25,141.25,0,0,0,0,0,0,141.25,141.25,0,
29.37,0,0,0,35,35,0,0,0,0,0,0,35,35,0,0,0,0,0,0,35,35,0,
29.38,0,0,0,22.4,22.4,0,0,0,0,0,0,22.4,22.4,0,0,0,0,0,0,22.4,22.4,0,
29.39,0,0,0,9.94,9.94,0,0,0,0,0,0,9.94,9.94,0,0,0,0,0,0,9.94,9.94,0,
29.4,0,0,0,7.42,7.42,0,0,0,0,0,0,7.42,7.42,0,0,0,0,0,0,7.42,7.42,0,
29.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
29.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
29.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
29.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
29.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
29.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
29.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
29.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
29.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
29.5,0,0,0,0,0,14.76,18.45,166.05,199.26,0,0,0,0,14.76,18.45,166.05,199.26,0,0,0,0,14.76,
29.51,0,0,0,0,0,66.42,129.15,398.52,594.09,0,0,0,0,66.42,129.15,398.52,594.09,0,0,0,0,66.42,
29.52,0,0,0,0,0,154.98,291.51,453.87,900.36,0,0,0,0,154.98,291.51,453.87,900.36,0,0,0,0,154.98,
29.53,0,0,0,0,0,280.44,402.21,376.38,1059.03,0,0,0,0,280.44,402.21,376.38,1059.03,0,0,0,0,280.44,
29.54,0,0,0,0,0,424.35,483.39,291.51,1199.25,0,0,0,0,424.35,483.39,291.51,1199.25,0,0,0,0,424.35,
29.55,0,0,0,0,0,568.26,535.05,217.71,1321.02,0,0,0,0,568.26,535.05,217.71,1321.02,0,0,0,0,568.26,
29.56,0,0,0,0,0,708.48,568.26,143.91,1420.65,0,0,0,0,708.48,568.26,143.91,1420.65,0,0,0,0,708.48,
29.57,0,0,0,0,0,822.87,564.57,51.66,1439.1,0,0,0,0,822.87,564.57,51.66,1439.1,0,0,0,0,822.87,
29.58,0,0,0,0,0,922.5,538.74,0,1461.24,0,0,0,0,922.5,538.74,0,1461.24,0,0,0,0,922.5,
29.59,0,0,0,0,0,993.86,477.4,0,1471.26,0,0,0,0,993.86,477.4,0,1471.26,0,0,0,0,993.86,
29.6,0,0,0,0,0,1054.62,381.92,0,1436.54,0,0,0,0,1054.62,381.92,0,1436.54,0,0,0,0,1054.62,
29.61,0,0,0,0,0,1085,260.4,0,1345.4,0,0,0,0,1085,260.4,0,1345.4,0,0,0,0,1085,
29.62,0,0,0,0,0,1085,138.88,0,1223.88,0,0,0,0,1085,138.88,0,1223.88,0,0,0,0,1085,
29.63,0,0,0,0,0,1037.26,39.06,0,1076.32,0,0,0,0,1037.26,39.06,0,1076.32,0,0,0,0,1037.26,
29.64,0,0,0,0,0,933.1,0,0,933.1,0,0,0,0,933.1,0,0,933.1,0,0,0,0,933.1,
29.65,0,0,0,0,0,776.86,0,0,776.86,0,0,0,0,776.86,0,0,776.86,0,0,0,0,776.86,
29.66,0,0,0,0,0,616.28,0,0,616.28,0,0,0,0,616.28,0,0,616.28,0,0,0,0,616.28,
29.67,0,0,0,0,0,451.36,0,0,451.36,0,0,0,0,451.36,0,0,451.36,0,0,0,0,451.36,
29.68,0,0,0,0,0,299.46,0,0,299.46,0,0,0,0,299.46,0,0,299.46,0,0,0,0,299.46,
29.69,0,0,0,0,0,156.24,0,0,156.24,0,0,0,0,156.24,0,0,156.24,0,0,0,0,156.24,
29.7,0,0,0,0,0,50,0,0,50,0,0,0,0,50,0,0,50,0,0,0,0,50,
29.71,0,0,0,0,0,2.4,0,0,2.4,0,0,0,0,2.4,0,0,2.4,0,0,0,0,2.4,
29.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
29.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
29.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
29.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
29.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
29.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
29.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
29.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
29.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
29.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
29.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
29.83,350.35,350.35,0,0,350.35,0,0,0,0,350.35,0,0,350.35,0,0,0,0,350.35,0,0,350.35,0,
29.84,586.95,586.95,113.75,40.95,741.65,0,0,0,0,586.95,113.75,40.95,741.65,0,0,0,0,586.95,113.75,40.95,741.65,0,
29.85,623.35,623.35,332.15,141.05,1096.55,0,0,0,0,623.35,332.15,141.05,1096.55,0,0,0,0,623.35,332.15,141.05,1096.55,0,
29.86,523.25,523.25,473.2,300.3,1296.75,0,0,0,0,523.25,473.2,300.3,1296.75,0,0,0,0,523.25,473.2,300.3,1296.75,0,
29.87,404.95,404.95,573.3,482.3,1460.55,0,0,0,0,404.95,573.3,482.3,1460.55,0,0,0,0,404.95,573.3,482.3,1460.55,0,
29.88,282.1,282.1,641.55,691.6,1615.25,0,0,0,0,282.1,641.55,691.6,1615.25,0,0,0,0,282.1,641.55,691.6,1615.25,0,
29.89,172.9,172.9,673.4,878.15,1724.45,0,0,0,0,172.9,673.4,878.15,1724.45,0,0,0,0,172.9,673.4,878.15,1724.45,0,
29.9,72.8,72.8,659.75,1014.65,1747.2,0,0,0,0,72.8,659.75,1014.65,1747.2,0,0,0,0,72.8,659.75,1014.65,1747.2,0,
29.91,0,0,623.35,1137.5,1760.85,0,0,0,0,0,623.35,1137.5,1760.85,0,0,0,0,0,623.35,1137.5,1760.85,0,
29.92,0,0,551.46,1244.88,1796.34,0,0,0,0,0,551.46,1244.88,1796.34,0,0,0,0,0,551.46,1244.88,1796.34,0,
29.93,0,0,442.26,1315.86,1758.12,0,0,0,0,0,442.26,1315.86,1758.12,0,0,0,0,0,442.26,1315.86,1758.12,0,
29.94,0,0,316.68,1359.54,1676.22,0,0,0,0,0,316.68,1359.54,1676.22,0,0,0,0,0,316.68,1359.54,1676.22,0,
29.95,0,0,163.8,1365,1528.8,0,0,0,0,0,163.8,1365,1528.8,0,0,0,0,0,163.8,1365,1528.8,0,
29.96,0,0,27.3,1321.32,1348.62,0,0,0,0,0,27.3,1321.32,1348.62,0,0,0,0,0,27.3,1321.32,1348.62,0,
29.97,0,0,0,1223.04,1223.04,0,0,0,0,0,0,1223.04,1223.04,0,0,0,0,0,0,1223.04,1223.04,0,
29.98,0,0,0,1070.16,1070.16,0,0,0,0,0,0,1070.16,1070.16,0,0,0,0,0,0,1070.16,1070.16,0,
29.99,0,0,0,895.44,895.44,0,0,0,0,0,0,895.44,895.44,0,0,0,0,0,0,895.44,895.44,0,
30,0,0,0,709.8,709.8,0,0,0,0,0,0,709.8,709.8,0,0,0,0,0,0,709.8,709.8,0,
30.01,0,0,0,507.78,507.78,0,0,0,0,0,0,507.78,507.78,0,0,0,0,0,0,507.78,507.78,0,
30.02,0,0,0,316.68,316.68,0,0,0,0,0,0,316.68,316.68,0,0,0,0,0,0,316.68,316.68,0,
30.03,0,0,0,135,135,0,0,0,0,0,0,135,135,0,0,0,0,0,0,135,135,0,
30.04,0,0,0,39.96,39.96,0,0,0,0,0,0,39.96,39.96,0,0,0,0,0,0,39.96,39.96,0,
30.05,0,0,0,29.7,29.7,0,0,0,0,0,0,29.7,29.7,0,0,0,0,0,0,29.7,29.7,0,
30.06,0,0,0,19.98,19.98,0,0,0,0,0,0,19.98,19.98,0,0,0,0,0,0,19.98,19.98,0,
30.07,0,0,0,14.58,14.58,0,0,0,0,0,0,14.58,14.58,0,0,0,0,0,0,14.58,14.58,0,
30.08,0,0,0,4.86,4.86,0,0,0,0,0,0,4.86,4.86,0,0,0,0,0,0,4.86,4.86,0,
30.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
30.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
